time_s,heat_balance,moisture_balance,heat_quadrature_check,moisture_quadrature_check
1.420000000000000000e+03,4.697230177549375766e-12,4.754259866322062843e-13,1.453112493953059556e-16,5.804103157794459308e-18
1.421000000000000000e+03,4.695320918206064281e-12,4.754259866322062843e-13,1.454099026046274580e-16,5.813445432947999747e-18
1.422000000000000000e+03,4.693210684195034946e-12,4.754429039003496504e-13,1.455578824186096747e-16,5.821749677528923641e-18
1.423000000000000000e+03,4.691100450184006419e-12,4.754429039003496504e-13,1.456195406744355922e-16,5.822787708101539417e-18
1.424000000000000000e+03,4.689542896509199150e-12,4.754090693640629182e-13,1.457181938837570947e-16,5.822787708101539417e-18
1.425000000000000000e+03,4.688035586501321746e-12,4.754090693640629182e-13,1.457921837907481907e-16,5.822787708101539417e-18
1.426000000000000000e+03,4.686628763827302459e-12,4.754090693640629182e-13,1.459278319535652042e-16,5.822787708101539417e-18
1.427000000000000000e+03,4.685171697486354113e-12,4.753752348277762868e-13,1.459771585582259678e-16,5.839396197263388745e-18
1.428000000000000000e+03,4.683664387478475902e-12,4.753752348277762868e-13,1.460388168140518852e-16,5.839396197263388745e-18
1.429000000000000000e+03,4.682559026806032580e-12,4.753414002914895545e-13,1.462114599303644837e-16,5.839396197263388745e-18
1.430000000000000000e+03,4.681503909800518317e-12,4.753583175596329207e-13,1.463101131396859615e-16,5.839396197263388745e-18
1.431000000000000000e+03,4.680499036461933112e-12,4.753583175596329207e-13,1.464580929536681782e-16,5.839396197263388745e-18
1.432000000000000000e+03,4.679494163123347907e-12,4.753752348277762868e-13,1.465567461629896561e-16,5.847700441844312639e-18
1.433000000000000000e+03,4.678388802450903777e-12,4.753752348277762868e-13,1.467602184072152133e-16,5.848738472416928415e-18
1.434000000000000000e+03,4.677534660113106555e-12,4.753583175596329207e-13,1.469328615235278118e-16,5.852890594707389976e-18
1.435000000000000000e+03,4.676730761442238391e-12,4.753752348277762868e-13,1.471055046398403856e-16,5.857042716997852308e-18
1.436000000000000000e+03,4.675876619104441168e-12,4.753752348277762868e-13,1.472288211514922452e-16,5.860156808715699635e-18
1.437000000000000000e+03,4.675072720433573004e-12,4.754090693640629182e-13,1.473768009654744619e-16,5.868461053296623529e-18
1.438000000000000000e+03,4.674268821762704840e-12,4.753752348277762868e-13,1.475494440817870604e-16,5.868461053296623529e-18
1.439000000000000000e+03,4.673766385093412642e-12,4.753921520959195520e-13,1.475987706864477993e-16,5.874689236732317412e-18
1.440000000000000000e+03,4.673515166758766542e-12,4.754090693640629182e-13,1.476727605934388953e-16,5.882993481313241306e-18
1.441000000000000000e+03,4.435460672847943174e-12,4.823789838391178557e-13,1.478153287514227420e-16,5.884527212032351072e-18
1.442000000000000000e+03,4.460984455648005767e-12,4.823959011072612218e-13,1.479267953170330460e-16,5.888160319036504746e-18
1.443000000000000000e+03,4.488970178127602719e-12,4.823620665709744895e-13,1.480377801775197271e-16,5.890236380181736297e-18
1.444000000000000000e+03,4.489422371129965859e-12,4.823959011072612218e-13,1.481487650380063834e-16,5.892312441326967078e-18
1.445000000000000000e+03,4.478318520738599545e-12,4.823959011072612218e-13,1.482905790264059985e-16,5.897502594190045186e-18
1.446000000000000000e+03,4.461738110651944873e-12,4.824297356435478531e-13,1.483029106775712018e-16,5.899578655335275967e-18
1.447000000000000000e+03,4.445308431566077376e-12,4.824128183754045880e-13,1.485649582648313757e-16,5.901654716480507518e-18
1.448000000000000000e+03,4.430988986491239213e-12,4.823789838391178557e-13,1.486389481718224717e-16,5.907882899916201401e-18
1.449000000000000000e+03,4.418629044426641595e-12,4.824297356435478531e-13,1.488239229393002487e-16,5.909958961061432182e-18
1.450000000000000000e+03,4.400390593331321536e-12,4.823959011072612218e-13,1.489287419742043282e-16,5.909958961061432182e-18
1.451000000000000000e+03,4.389738935942318363e-12,4.824297356435478531e-13,1.491121752852864425e-16,5.914630098638202402e-18
1.452000000000000000e+03,4.376223389538348364e-12,4.824128183754045880e-13,1.492154528637948838e-16,5.923193850862280625e-18
1.453000000000000000e+03,4.355573242430423006e-12,4.824297356435478531e-13,1.492401161661252656e-16,5.923193850862280625e-18
1.454000000000000000e+03,4.343565006034330411e-12,4.824297356435478531e-13,1.494682517126811553e-16,5.923193850862280625e-18
1.455000000000000000e+03,4.332863104978398987e-12,4.824128183754045880e-13,1.496778897824893141e-16,5.929422034297973738e-18
1.456000000000000000e+03,4.312313445204332553e-12,4.824466529116912193e-13,1.497518796894804102e-16,5.929422034297973738e-18
1.457000000000000000e+03,4.295381329449172857e-12,4.824128183754045880e-13,1.498628645499670912e-16,5.929422034297973738e-18
1.458000000000000000e+03,4.282669681716070215e-12,4.824128183754045880e-13,1.500108443639493079e-16,5.929422034297973738e-18
1.459000000000000000e+03,4.272721435664077089e-12,4.824128183754045880e-13,1.501464925267663460e-16,5.929422034297973738e-18
1.460000000000000000e+03,4.253076161894737743e-12,4.824128183754045880e-13,1.503807938989048620e-16,5.929422034297973738e-18
1.461000000000000000e+03,4.231873334450590320e-12,4.824466529116912193e-13,1.505781003175478176e-16,5.929422034297973738e-18
1.462000000000000000e+03,4.216900721705671976e-12,4.824466529116912193e-13,1.506274269222085565e-16,5.929422034297973738e-18
1.463000000000000000e+03,4.206600769985173826e-12,4.824128183754045880e-13,1.506898559062323300e-16,5.931498095443204519e-18
1.464000000000000000e+03,4.194039853252859975e-12,4.824297356435478531e-13,1.508255040690493435e-16,5.941878401169360734e-18
1.465000000000000000e+03,4.174897016152812828e-12,4.824635701798345854e-13,1.508255040690493435e-16,5.943954462314592285e-18
1.466000000000000000e+03,4.153543457707878230e-12,4.824804874479778506e-13,1.509241572783708213e-16,5.948106584605053847e-18
1.467000000000000000e+03,4.135958174282637545e-12,4.824635701798345854e-13,1.510228104876923238e-16,5.950182645750284628e-18
1.468000000000000000e+03,4.122593358879455529e-12,4.824466529116912193e-13,1.510968003946834198e-16,5.960562951476440843e-18
1.469000000000000000e+03,4.110987071818797016e-12,4.824635701798345854e-13,1.512447802086656365e-16,5.960562951476440843e-18
1.470000000000000000e+03,4.096818357744746029e-12,4.824635701798345854e-13,1.512941068133264001e-16,5.964715073766902405e-18
1.471000000000000000e+03,4.077575033310839957e-12,4.824297356435478531e-13,1.513927600226478532e-16,5.964715073766902405e-18
1.472000000000000000e+03,4.056673667868269308e-12,4.824297356435478531e-13,1.514544182784737954e-16,5.964715073766902405e-18
1.473000000000000000e+03,4.038183998438302342e-12,4.824466529116912193e-13,1.515037448831345096e-16,5.973538333634134957e-18
1.474000000000000000e+03,4.022457730689444892e-12,4.824297356435478531e-13,1.516517246971167510e-16,5.990146822795984285e-18
1.475000000000000000e+03,4.009394377287837227e-12,4.824635701798345854e-13,1.516640563482819295e-16,5.990665838082292173e-18
1.476000000000000000e+03,3.996933947889381491e-12,4.824804874479778506e-13,1.517010513017774899e-16,5.998970082663216837e-18
1.477000000000000000e+03,3.981860847810604223e-12,4.824804874479778506e-13,1.517997045110989677e-16,5.998970082663216837e-18
1.478000000000000000e+03,3.965581899725524709e-12,4.824804874479778506e-13,1.519230210227508273e-16,5.998970082663216837e-18
1.479000000000000000e+03,3.949001489638870037e-12,4.824804874479778506e-13,1.519353526739160058e-16,6.007274327244141502e-18
1.480000000000000000e+03,3.933074247222294738e-12,4.824804874479778506e-13,1.519353526739160058e-16,6.015578571825065395e-18
1.481000000000000000e+03,3.919056264149031734e-12,4.824804874479778506e-13,1.521449907437241400e-16,6.016097587111373283e-18
1.482000000000000000e+03,3.908103144758454210e-12,4.824974047161212168e-13,1.522683072553759996e-16,6.020249709401835615e-18
1.483000000000000000e+03,3.898154898706461084e-12,4.824974047161212168e-13,1.524409503716885734e-16,6.020249709401835615e-18
1.484000000000000000e+03,3.888407627322184998e-12,4.825143219842645829e-13,1.526012618368359934e-16,6.020249709401835615e-18
1.485000000000000000e+03,3.878459381270191872e-12,4.825143219842645829e-13,1.526999150461574712e-16,6.020249709401835615e-18
1.486000000000000000e+03,3.868762353552844845e-12,4.824804874479778506e-13,1.528047340810615506e-16,6.029072969269068167e-18
1.487000000000000000e+03,3.861125316179598094e-12,4.824974047161212168e-13,1.528787239880526713e-16,6.039453274995222842e-18
1.488000000000000000e+03,3.854342421144147758e-12,4.824974047161212168e-13,1.531006937090260087e-16,6.043605397285685944e-18
1.489000000000000000e+03,3.848011719111061370e-12,4.825143219842645829e-13,1.532240102206778436e-16,6.043605397285685944e-18
1.490000000000000000e+03,3.841681017077974982e-12,4.825143219842645829e-13,1.533226634299993214e-16,6.043605397285685944e-18
1.491000000000000000e+03,3.835048853043313436e-12,4.824804874479778506e-13,1.535230527614335778e-16,6.043605397285685944e-18
1.492000000000000000e+03,3.829723024348812253e-12,4.824804874479778506e-13,1.536217059707550556e-16,6.043605397285685944e-18
1.493000000000000000e+03,3.825000119657461386e-12,4.824804874479778506e-13,1.536463692730854374e-16,6.047757519576148277e-18
1.494000000000000000e+03,3.820578676967687291e-12,4.824974047161212168e-13,1.537573541335720938e-16,6.056061764157072170e-18
1.495000000000000000e+03,3.816006503277124406e-12,4.825143219842645829e-13,1.537573541335720938e-16,6.056061764157072170e-18
1.496000000000000000e+03,3.811484573253491387e-12,4.824466529116912193e-13,1.538621731684761732e-16,6.065404039310611840e-18
1.497000000000000000e+03,3.807766541900726532e-12,4.824974047161212168e-13,1.539361630754672692e-16,6.065404039310611840e-18
1.498000000000000000e+03,3.804299728882607777e-12,4.824297356435478531e-13,1.540841428894494860e-16,6.073708283891537274e-18
1.499000000000000000e+03,3.801033890532206062e-12,4.824804874479778506e-13,1.544047658197443012e-16,6.073708283891537274e-18
1.500000000000000000e+03,3.798672438186530628e-12,4.824804874479778506e-13,1.546513988430479957e-16,6.082012528472461938e-18
1.501000000000000000e+03,3.983569132486198668e-12,4.887229593928693565e-13,1.547787940423014313e-16,6.085361862348274145e-18
1.502000000000000000e+03,3.954578536668017319e-12,4.887060421247259903e-13,1.548712814260403321e-16,6.088475954066121472e-18
1.503000000000000000e+03,3.941866888934915485e-12,4.886722075884393590e-13,1.550562561935180845e-16,6.092628076356583034e-18
1.504000000000000000e+03,3.955382435338885483e-12,4.887229593928693565e-13,1.552450846019849937e-16,6.093666106929199580e-18
1.505000000000000000e+03,3.970405291750733693e-12,4.886383730521526267e-13,1.553499036368890732e-16,6.097818229219661912e-18
1.506000000000000000e+03,3.989899834519285864e-12,4.886552903202959929e-13,1.553745669392194303e-16,6.097818229219661912e-18
1.507000000000000000e+03,4.002912944253962856e-12,4.886383730521526267e-13,1.554870932561017494e-16,6.100413305651200581e-18
1.508000000000000000e+03,4.021402613683929821e-12,4.886383730521526267e-13,1.555857464654232272e-16,6.108717550232124474e-18
1.509000000000000000e+03,4.034114261417032463e-12,4.886891248565826242e-13,1.556859411311403677e-16,6.115205241310972687e-18
1.510000000000000000e+03,4.054563433857239973e-12,4.886552903202959929e-13,1.558709158986181201e-16,6.121433424746665029e-18
1.511000000000000000e+03,4.066873132254908533e-12,4.886722075884393590e-13,1.559649447387526837e-16,6.130775699900205469e-18
1.512000000000000000e+03,4.083905735343926346e-12,4.886383730521526267e-13,1.560882612504045186e-16,6.133889791618052796e-18
1.513000000000000000e+03,4.104555882451851704e-12,4.886891248565826242e-13,1.562239094132215568e-16,6.133889791618052796e-18
1.514000000000000000e+03,4.116966068183378381e-12,4.886214557840092606e-13,1.562886505818387751e-16,6.138041913908514358e-18
1.515000000000000000e+03,4.133245016268457895e-12,4.886383730521526267e-13,1.565599469074728514e-16,6.138041913908514358e-18
1.516000000000000000e+03,4.156105884721269897e-12,4.886552903202959929e-13,1.566524342912117276e-16,6.140636990340053797e-18
1.517000000000000000e+03,4.171379959467764206e-12,4.886552903202959929e-13,1.568805698377676419e-16,6.151017296066209242e-18
1.518000000000000000e+03,4.184342825535512948e-12,4.886383730521526267e-13,1.569298964424283808e-16,6.151017296066209242e-18
1.519000000000000000e+03,4.201877865293823766e-12,4.886722075884393590e-13,1.570285496517498833e-16,6.152574341925132905e-18
1.520000000000000000e+03,4.226145556420655055e-12,4.886722075884393590e-13,1.573738358843750556e-16,6.154650403070364457e-18
1.521000000000000000e+03,4.242977184841956634e-12,4.886383730521526267e-13,1.575218156983572723e-16,6.162954647651288350e-18
1.522000000000000000e+03,4.255437614240412369e-12,4.886214557840092606e-13,1.576451322100091319e-16,6.162954647651288350e-18
1.523000000000000000e+03,4.271867293326279866e-12,4.886891248565826242e-13,1.577437854193306097e-16,6.162954647651288350e-18
1.524000000000000000e+03,4.294878892779879851e-12,4.886552903202959929e-13,1.578177753263217058e-16,6.162954647651288350e-18
1.525000000000000000e+03,4.316031476557097408e-12,4.886383730521526267e-13,1.579287601868083868e-16,6.169182831086982234e-18
1.526000000000000000e+03,4.330853358301228577e-12,4.886552903202959929e-13,1.580952374775383837e-16,6.169312584908558243e-18
1.527000000000000000e+03,4.344620123039844675e-12,4.886552903202959929e-13,1.582185539891902432e-16,6.170350615481174018e-18
1.528000000000000000e+03,4.360095172454056833e-12,4.886383730521526267e-13,1.583418705008420782e-16,6.172426676626404799e-18
1.529000000000000000e+03,4.381649705566707664e-12,4.886383730521526267e-13,1.584158604078331742e-16,6.176578798916867131e-18
1.530000000000000000e+03,4.404862279688024689e-12,4.886552903202959929e-13,1.585145136171546767e-16,6.176578798916867131e-18
1.531000000000000000e+03,4.424306578789647802e-12,4.886214557840092606e-13,1.586131668264761545e-16,6.176578798916867131e-18
1.532000000000000000e+03,4.439681140870001035e-12,4.886214557840092606e-13,1.588844631521102308e-16,6.176578798916867131e-18
1.533000000000000000e+03,4.453045956273183051e-12,4.886045385158659954e-13,1.590571062684228046e-16,6.176578798916867131e-18
1.534000000000000000e+03,4.468772224022041308e-12,4.886214557840092606e-13,1.593037392917264991e-16,6.182806982352561015e-18
1.535000000000000000e+03,4.489271640129177876e-12,4.886383730521526267e-13,1.593900608498828230e-16,6.195263349223947240e-18
1.536000000000000000e+03,4.512232995915848802e-12,4.886214557840092606e-13,1.594393874545435619e-16,6.196301379796563786e-18
1.537000000000000000e+03,4.533737285361571383e-12,4.886552903202959929e-13,1.594887140592043008e-16,6.204605624377487680e-18
1.538000000000000000e+03,4.552025980123821308e-12,4.886214557840092606e-13,1.595380406638650398e-16,6.212909868958412344e-18
1.539000000000000000e+03,4.566948349201810593e-12,4.886383730521526267e-13,1.597476787336731739e-16,6.213947899531027350e-18
1.540000000000000000e+03,4.580715113940427499e-12,4.886214557840092606e-13,1.598216686406642946e-16,6.216023960676258901e-18
1.541000000000000000e+03,4.596441381689284948e-12,4.886552903202959929e-13,1.599943117569768931e-16,6.216023960676258901e-18
1.542000000000000000e+03,4.614076908781453884e-12,4.886722075884393590e-13,1.600683016639679891e-16,6.216023960676258901e-18
1.543000000000000000e+03,4.632415847210633674e-12,4.886722075884393590e-13,1.601207111814200288e-16,6.216542975962566789e-18
1.544000000000000000e+03,4.652010877313043962e-12,4.886722075884393590e-13,1.602193643907415067e-16,6.216542975962566789e-18
1.545000000000000000e+03,4.667083977391821230e-12,4.886552903202959929e-13,1.603796758558889019e-16,6.216542975962566789e-18
1.546000000000000000e+03,4.679594650457206023e-12,4.886891248565826242e-13,1.606016455768622393e-16,6.220695098253029121e-18
1.547000000000000000e+03,4.690849231849360320e-12,4.887060421247259903e-13,1.608729419024963156e-16,6.224847220543491453e-18
1.548000000000000000e+03,4.702003325907654885e-12,4.886722075884393590e-13,1.611226578385913110e-16,6.233151465124415347e-18
1.549000000000000000e+03,4.714614486306898602e-12,4.886891248565826242e-13,1.613199642572342666e-16,6.233151465124415347e-18
1.550000000000000000e+03,4.725215900028972718e-12,4.887060421247259903e-13,1.614679440712164833e-16,6.241455709705340781e-18
1.551000000000000000e+03,4.734159272742379831e-12,4.886722075884393590e-13,1.615172706758772468e-16,6.241455709705340781e-18
1.552000000000000000e+03,4.742047528450273489e-12,4.886891248565826242e-13,1.617639036991809167e-16,6.241455709705340781e-18
1.553000000000000000e+03,4.749483591155804007e-12,4.886722075884393590e-13,1.617669866119722422e-16,6.241455709705340781e-18
1.554000000000000000e+03,4.757924527199918921e-12,4.887060421247259903e-13,1.618656398212936953e-16,6.249759954286264675e-18
1.555000000000000000e+03,4.765109371570803340e-12,4.886722075884393590e-13,1.619396297282848160e-16,6.251836015431495456e-18
1.556000000000000000e+03,4.771289342603101745e-12,4.887229593928693565e-13,1.621615994492581534e-16,6.251836015431495456e-18
1.557000000000000000e+03,4.776816145965319969e-12,4.886722075884393590e-13,1.623835691702314908e-16,6.255988137721957788e-18
1.558000000000000000e+03,4.782192218326751018e-12,4.886722075884393590e-13,1.623866520830227669e-16,6.257026168294574334e-18
1.559000000000000000e+03,4.788171214691332382e-12,4.886891248565826242e-13,1.625346318970050083e-16,6.257026168294574334e-18
1.560000000000000000e+03,4.789326819030705570e-12,4.886891248565826242e-13,1.626456167574916647e-16,6.257026168294574334e-18
1.561000000000000000e+03,4.599154539703464598e-12,4.951007694829074886e-13,1.627587030565802131e-16,6.260724722416740419e-18
1.562000000000000000e+03,4.626587581846839485e-12,4.950669349466207563e-13,1.628542733531103901e-16,6.262022260632509753e-18
1.563000000000000000e+03,4.647338216288622960e-12,4.950669349466207563e-13,1.629621753008057457e-16,6.266174382922972085e-18
1.564000000000000000e+03,4.638294356241356114e-12,4.951007694829074886e-13,1.630669943357098498e-16,6.268250444068203637e-18
1.565000000000000000e+03,4.619000788140521793e-12,4.951007694829074886e-13,1.632153595137909698e-16,6.274478627503895979e-18
1.566000000000000000e+03,4.600360387709766844e-12,4.950838522147641225e-13,1.632932030617711980e-16,6.281874595333783188e-18
1.567000000000000000e+03,4.587950201978240168e-12,4.950500176784774912e-13,1.633425296664319369e-16,6.281874595333783188e-18
1.568000000000000000e+03,4.569058583212839120e-12,4.950500176784774912e-13,1.634411828757534147e-16,6.287064748196860525e-18
1.569000000000000000e+03,4.555995229811232262e-12,4.950500176784774912e-13,1.637248108525526696e-16,6.287064748196860525e-18
1.570000000000000000e+03,4.540570424063949970e-12,4.950669349466207563e-13,1.638558346461827689e-16,6.291216870487322857e-18
1.571000000000000000e+03,4.520874906627681566e-12,4.950669349466207563e-13,1.639668195066694252e-16,6.293292931632554408e-18
1.572000000000000000e+03,4.509469594234739287e-12,4.950669349466207563e-13,1.640161461113301642e-16,6.303673237358709083e-18
1.573000000000000000e+03,4.491130655805560304e-12,4.950838522147641225e-13,1.640901360183212848e-16,6.305749298503940634e-18
1.574000000000000000e+03,4.471887331371655040e-12,4.950669349466207563e-13,1.643552665183727595e-16,6.307825359649172186e-18
1.575000000000000000e+03,4.459125439971623340e-12,4.951007694829074886e-13,1.643799298207031167e-16,6.307825359649172186e-18
1.576000000000000000e+03,4.443650390557411989e-12,4.950838522147641225e-13,1.644292564253638802e-16,6.307955113470748195e-18
1.577000000000000000e+03,4.422899756115628514e-12,4.951176867510508548e-13,1.644600855532768389e-16,6.310031174615979746e-18
1.578000000000000000e+03,4.403807162682510426e-12,4.951515212873374861e-13,1.645834020649286739e-16,6.310031174615979746e-18
1.579000000000000000e+03,4.392301362955710838e-12,4.951176867510508548e-13,1.646450603207545913e-16,6.312107235761211297e-18
1.580000000000000000e+03,4.376575095206852580e-12,4.951346040191941199e-13,1.650396731580405272e-16,6.312107235761211297e-18
1.581000000000000000e+03,4.354317150757191702e-12,4.951176867510508548e-13,1.652123162743531257e-16,6.312107235761211297e-18
1.582000000000000000e+03,4.335526019325649578e-12,4.951176867510508548e-13,1.653202182220484813e-16,6.313404773976980631e-18
1.583000000000000000e+03,4.319900238910650245e-12,4.951684385554808522e-13,1.654312030825351377e-16,6.315480835122211412e-18
1.584000000000000000e+03,4.307088103843689487e-12,4.951346040191941199e-13,1.656531728035084751e-16,6.315480835122211412e-18
1.585000000000000000e+03,4.289251602083802702e-12,4.951853558236241174e-13,1.658258159198210736e-16,6.319632957412673744e-18
1.586000000000000000e+03,4.267094144968000748e-12,4.951684385554808522e-13,1.658751425244818125e-16,6.319632957412673744e-18
1.587000000000000000e+03,4.246845947195509472e-12,4.951515212873374861e-13,1.661341071989507102e-16,6.319632957412673744e-18
1.588000000000000000e+03,4.231823090783661262e-12,4.951853558236241174e-13,1.662882528385155039e-16,6.319632957412673744e-18
1.589000000000000000e+03,4.218609006381266421e-12,4.951853558236241174e-13,1.662959601204937682e-16,6.319697834323462519e-18
1.590000000000000000e+03,4.204992972643437498e-12,4.951515212873374861e-13,1.664192766321456031e-16,6.328002078904386413e-18
1.591000000000000000e+03,4.185548673541815194e-12,4.951853558236241174e-13,1.668755477252574565e-16,6.329040109477002189e-18
1.592000000000000000e+03,4.162587317755144268e-12,4.951853558236241174e-13,1.668763184534552878e-16,6.329040109477002189e-18
1.593000000000000000e+03,4.140831809974775587e-12,4.951684385554808522e-13,1.670242982674375046e-16,6.329040109477002189e-18
1.594000000000000000e+03,4.123949937886544950e-12,4.951684385554808522e-13,1.672832629419063776e-16,6.329040109477002189e-18
1.595000000000000000e+03,4.109931954813281945e-12,4.951684385554808522e-13,1.672894287674889793e-16,6.337344354057926082e-18
1.596000000000000000e+03,4.096667626743958046e-12,4.951853558236241174e-13,1.673264237209845149e-16,6.345648598638851517e-18
1.597000000000000000e+03,4.078278444647850005e-12,4.951515212873374861e-13,1.673757503256452538e-16,6.345648598638851517e-18
1.598000000000000000e+03,4.056924886202915407e-12,4.951853558236241174e-13,1.676470466512793301e-16,6.353952843219775411e-18
1.599000000000000000e+03,4.035772302425697850e-12,4.951346040191941199e-13,1.677950264652615715e-16,6.358104965510237743e-18
1.600000000000000000e+03,4.016729952659508820e-12,4.951853558236241174e-13,1.678936796745830493e-16,6.366409210091163177e-18
1.601000000000000000e+03,3.998742719898834861e-12,4.951853558236241174e-13,1.679430062792437882e-16,6.366409210091163177e-18
1.602000000000000000e+03,3.983820350820845575e-12,4.952191903599108497e-13,1.681279810467215653e-16,6.367447240663778183e-18
1.603000000000000000e+03,3.971008215753884816e-12,4.951853558236241174e-13,1.683499507676949027e-16,6.367447240663778183e-18
1.604000000000000000e+03,3.958296568020782174e-12,4.951684385554808522e-13,1.684732672793467376e-16,6.367447240663778183e-18
1.605000000000000000e+03,3.945936625956185363e-12,4.952191903599108497e-13,1.685534230119204352e-16,6.367447240663778183e-18
1.606000000000000000e+03,3.932571810553002540e-12,4.951853558236241174e-13,1.686027496165811742e-16,6.375751485244702847e-18
1.607000000000000000e+03,3.920814792491556044e-12,4.952022730917674836e-13,1.686520762212419131e-16,6.375751485244702847e-18
1.608000000000000000e+03,3.911067521107279959e-12,4.951515212873374861e-13,1.687753927328937726e-16,6.375751485244702847e-18
1.609000000000000000e+03,3.902727072397023161e-12,4.951346040191941199e-13,1.688987092445456076e-16,6.377827546389934398e-18
1.610000000000000000e+03,3.894688085688342328e-12,4.951684385554808522e-13,1.691145131399363680e-16,6.377827546389934398e-18
1.611000000000000000e+03,3.886146662310368489e-12,4.951515212873374861e-13,1.691638397445971069e-16,6.394436035551782956e-18
1.612000000000000000e+03,3.878107675601686848e-12,4.951515212873374861e-13,1.693179853841619252e-16,6.402740280132706850e-18
1.613000000000000000e+03,3.871274536899308262e-12,4.951853558236241174e-13,1.693426486864922824e-16,6.402740280132706850e-18
1.614000000000000000e+03,3.865245296867797031e-12,4.951853558236241174e-13,1.693673119888226641e-16,6.406892402423169182e-18
1.615000000000000000e+03,3.859718493505578807e-12,4.951346040191941199e-13,1.695337892795526364e-16,6.406892402423169182e-18
1.616000000000000000e+03,3.853990715475643542e-12,4.951515212873374861e-13,1.698297489075170945e-16,6.415196647004094617e-18
1.617000000000000000e+03,3.848262937445708277e-12,4.951515212873374861e-13,1.699284021168385723e-16,6.416234677576709622e-18
1.618000000000000000e+03,3.843439545420499293e-12,4.951515212873374861e-13,1.699530654191689540e-16,6.422462861012403505e-18
1.619000000000000000e+03,3.839118590064583315e-12,4.951515212873374861e-13,1.700517186284904319e-16,6.426614983302865067e-18
1.620000000000000000e+03,3.835702020713393618e-12,4.951346040191941199e-13,1.701133768843163493e-16,6.426614983302865067e-18
1.621000000000000000e+03,3.935887892570333313e-12,5.017154213269523429e-13,1.702119525692195146e-16,6.428764094329091872e-18
1.622000000000000000e+03,3.909258749097826590e-12,5.017154213269523429e-13,1.702859424762106106e-16,6.430840155474322653e-18
1.623000000000000000e+03,3.880519371614291340e-12,5.017154213269523429e-13,1.704185077262363480e-16,6.433175724262707763e-18
1.624000000000000000e+03,3.881122295617442464e-12,5.017323385950957091e-13,1.706281457960445068e-16,6.438884892412093758e-18
1.625000000000000000e+03,3.893582725015898199e-12,5.017492558632389742e-13,1.708562813426003965e-16,6.438884892412093758e-18
1.626000000000000000e+03,3.909258749097826590e-12,5.016985040588089768e-13,1.710416414741771015e-16,6.439403907698400876e-18
1.627000000000000000e+03,3.926944519856925391e-12,5.017661731313823404e-13,1.711156313811682222e-16,6.443556029988863978e-18
1.628000000000000000e+03,3.941314208598693420e-12,5.017323385950957091e-13,1.712296991544461794e-16,6.443815537632016767e-18
1.629000000000000000e+03,3.953774637997149155e-12,5.017661731313823404e-13,1.712794111232058217e-16,6.443815537632016767e-18
1.630000000000000000e+03,3.972967718764125360e-12,5.017154213269523429e-13,1.713657326813621209e-16,6.449005690495095645e-18
1.631000000000000000e+03,3.983719863486986651e-12,5.017323385950957091e-13,1.715877024023354337e-16,6.459385996221251090e-18
1.632000000000000000e+03,3.999295400235056925e-12,5.017492558632389742e-13,1.716616923093265790e-16,6.461462057366481871e-18
1.633000000000000000e+03,4.018287506334316089e-12,5.017323385950957091e-13,1.717449309546915528e-16,6.461462057366481871e-18
1.634000000000000000e+03,4.030747935732771825e-12,5.017492558632389742e-13,1.717942575593523163e-16,6.469766301947405764e-18
1.635000000000000000e+03,4.043610314466661642e-12,5.017323385950957091e-13,1.719545690244997116e-16,6.473918424237868096e-18
1.636000000000000000e+03,4.063004369901355696e-12,5.017492558632389742e-13,1.720038956291604505e-16,6.473918424237868096e-18
1.637000000000000000e+03,4.081494039331322661e-12,5.017323385950957091e-13,1.720039919701851702e-16,6.480150662480485700e-18
1.638000000000000000e+03,4.092547646055759109e-12,5.017154213269523429e-13,1.721519717841674116e-16,6.482226723625717252e-18
1.639000000000000000e+03,4.105610999457365967e-12,5.017323385950957091e-13,1.722783712086105473e-16,6.482226723625717252e-18
1.640000000000000000e+03,4.126713339567654466e-12,5.017154213269523429e-13,1.723770244179320251e-16,6.482226723625717252e-18
1.641000000000000000e+03,4.146207882336206637e-12,5.017492558632389742e-13,1.724263510225927640e-16,6.486378845916179584e-18
1.642000000000000000e+03,4.159472210405530536e-12,5.017323385950957091e-13,1.725404187958707212e-16,6.486378845916179584e-18
1.643000000000000000e+03,4.171430203134694072e-12,5.016985040588089768e-13,1.727007302610181165e-16,6.496759151642335029e-18
1.644000000000000000e+03,4.186201841211895375e-12,5.017323385950957091e-13,1.728487100750003578e-16,6.496759151642335029e-18
1.645000000000000000e+03,4.207203693988324949e-12,5.017323385950957091e-13,1.731200064006344341e-16,6.505063396223259693e-18
1.646000000000000000e+03,4.227803597429320442e-12,5.017154213269523429e-13,1.731939963076255302e-16,6.513367640804185128e-18
1.647000000000000000e+03,4.243881570846682915e-12,5.016985040588089768e-13,1.733173128192773651e-16,6.517519763094646689e-18
1.648000000000000000e+03,4.256141025577422417e-12,5.017323385950957091e-13,1.733173128192773651e-16,6.521671885385109021e-18
1.649000000000000000e+03,4.267697068971151871e-12,5.017492558632389742e-13,1.734899559355899636e-16,6.521671885385109021e-18
1.650000000000000000e+03,4.284880403060957666e-12,5.017323385950957091e-13,1.737119256565633010e-16,6.523747946530339802e-18
1.651000000000000000e+03,4.305982743171246165e-12,5.017492558632389742e-13,1.737612522612240399e-16,6.523747946530339802e-18
