time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture,surface_heat_flux,surface_moisture_flux,cumulative_moisture_flux
1.291526278498469219e+04,9.454808804512140341e-01,4.995443415474083793e+01,5.000174596327520504e+01,8.904007929134944987e-01,1.572713847972573742e+00,5.000174596327520504e+01,8.904007929134944987e-01,4.997651371435817680e+01,1.230526447797576362e+00,-1.004424313802410040e+00,6.721815453187424890e-07,1.319473552241612682e-02
1.291620826586514340e+04,9.454808804512140341e-01,4.995447354298328690e+01,5.000132608262374134e+01,8.903511450237928671e-01,1.572633999351758405e+00,5.000132608262374134e+01,8.903511450237928671e-01,4.997654582782156041e+01,1.230462896040165788e+00,-8.955543689321388001e-01,6.721451046740333710e-07,1.319537103999023249e-02
1.291715374674559462e+04,9.454808804512140341e-01,4.995451328806573343e+01,5.000089039957313730e+01,8.903014690789936569e-01,1.572554156078155296e+00,5.000089039957313730e+01,8.903014690789936569e-01,4.997657325964176778e+01,1.230399347729211890e+00,-7.870794840401984516e-01,6.721086415852462924e-07,1.319600652309976981e-02
1.291809922762604583e+04,9.454808804512140341e-01,4.995455339026771924e+01,5.000043941232399902e+01,8.902517654671739944e-01,1.572474318149952976e+00,5.000043941232399902e+01,8.902517654671739944e-01,4.997659603197583778e+01,1.230335802866822537e+00,-6.789872041117916979e-01,6.720721563628428629e-07,1.319664197172366708e-02
1.291904470850649705e+04,9.454808804512140341e-01,4.995459384979378115e+01,4.999997357907221840e+01,8.902020345488175224e-01,1.572394485565340227e+00,4.999997357907221840e+01,8.902020345488175224e-01,4.997661416622005959e+01,1.230272261455075400e+00,-5.712660742492658983e-01,6.720356492952098490e-07,1.319727738584113540e-02
1.292022483012581142e+04,1.180121619314377313e+00,4.995464485172994529e+01,4.999937194995569456e+01,8.901399240653844469e-01,1.572294848359556241e+00,4.999937194995569456e+01,8.901399240653844469e-01,4.997663032475771416e+01,1.230192955765396778e+00,-4.373164477240010228e-01,6.719900519967436885e-07,1.319807044273792022e-02
1.292140495174512580e+04,1.180121619314377313e+00,4.995469641065601962e+01,4.999874860627461004e+01,8.900777721705962486e-01,1.572195219472367622e+00,4.999874860627461004e+01,8.900777721705962486e-01,4.997663932851931889e+01,1.230113655458713540e+00,-3.039096853125755615e-01,6.719444215691933987e-07,1.319886344580475414e-02
1.292258507336444018e+04,1.180121619314377313e+00,4.995474852651185671e+01,4.999810424102626882e+01,8.900155794273938437e-01,1.572095598900253632e+00,4.999810424102626882e+01,8.900155794273938437e-01,4.997664121492389455e+01,1.230034360538907690e+00,-1.710284620827451363e-01,6.718987584629117865e-07,1.319965639500280882e-02
1.292376519498375455e+04,1.180121619314377313e+00,4.995480119908044259e+01,4.999743949118933273e+01,8.899533463592292915e-01,1.571995986639694420e+00,4.999743949118933273e+01,8.899533463592292915e-01,4.997663602007968109e+01,1.229955071009811274e+00,-3.865685356760906188e-02,6.718530630966604001e-07,1.320044929029376944e-02
1.292494531660306893e+04,1.180121619314377313e+00,4.995485442799459008e+01,4.999676414944016045e+01,8.898910734549265733e-01,1.571896382687173244e+00,4.999675494492289829e+01,8.898910734549265733e-01,4.997662377888987351e+01,1.229875786875208377e+00,9.321984420989082309e-02,6.718073358614984693e-07,1.320124213163979821e-02
1.292612543822238331e+04,1.180121619314377313e+00,4.995490821274347581e+01,4.999610413716405333e+01,8.898287611728145086e-01,1.571796787039175802e+00,4.999605114766251290e+01,8.898287611728145086e-01,4.997660452514655560e+01,1.229796508138837785e+00,2.246152671386170141e-01,6.717615771240891930e-07,1.320203491900350488e-02
1.292759031061966562e+04,1.464872397282306338e+00,4.995497574738407565e+01,4.999530728052025097e+01,8.897513594700893202e-01,1.571673171568735983e+00,4.999515151227839027e+01,8.897513594700893202e-01,4.997657092005704982e+01,1.229698107802464024e+00,3.870645226925262250e-01,6.717047339862196009e-07,1.320301892236723854e-02
1.292905518301694792e+04,1.464872397282306338e+00,4.995504413592750126e+01,4.999453400832255312e+01,8.896738985298392466e-01,1.571549568881787318e+00,4.999422389422245061e+01,8.896738985298392466e-01,4.997652662106639809e+01,1.229599715796363180e+00,5.488142114508320901e-01,6.716478434583301296e-07,1.320400284242824636e-02
1.293052005541423023e+04,1.464872397282306338e+00,4.995511337656078155e+01,4.999378311256651841e+01,8.895963790744673139e-01,1.571425978971636939e+00,4.999326912318265670e+01,8.895963790744673139e-01,4.997647168670927442e+01,1.229501332127434399e+00,7.098850756129593265e-01,6.715909061183431004e-07,1.320498667911753493e-02
1.293198492781151253e+04,1.464872397282306338e+00,4.995518346719368452e+01,4.999305349009037513e+01,8.895188017813684400e-01,1.571302401831604634e+00,4.999228796730070457e+01,8.895188017813684400e-01,4.997640617359147086e+01,1.229402956802494451e+00,8.702963187209533658e-01,6.715339225081746289e-07,1.320597043236693136e-02
1.293344980020879484e+04,1.464872397282306338e+00,4.995525440547437768e+01,4.999234412935467020e+01,8.894411672879555253e-01,1.571178837455025068e+00,4.999128114041484139e+01,8.894411672879555253e-01,4.997633013653353373e+01,1.229304589828284167e+00,1.030065786731348965e+00,6.714768931377548545e-07,1.320695410210903295e-02
1.293491467260607715e+04,1.464872397282306338e+00,4.995532618880384490e+01,4.999165410017976541e+01,8.893634761959740009e-01,1.571055285835248672e+00,4.999024930824489843e+01,8.893634761959740009e-01,4.997624362869942161e+01,1.229206231211471101e+00,1.189210122639750011e+00,6.714198184884802358e-07,1.320793768827716388e-02
1.293671936377312340e+04,1.804691167046257760e+00,4.995541578193573429e+01,4.999082931076942771e+01,8.892676854732425307e-01,1.570903090436330363e+00,4.998894465304201162e+01,8.892676854732425307e-01,4.997612273324325116e+01,1.229085067019249022e+00,1.384436002407163357e+00,6.713494421730075652e-07,1.320914933019938162e-02
1.293852405494016966e+04,1.804691167046257760e+00,4.995550664758111736e+01,4.999003108857152711e+01,8.891718107149716444e-01,1.570750914376886742e+00,4.998760407292879648e+01,8.891718107149716444e-01,4.997598611733489093e+01,1.228963915533856532e+00,1.578763759416368373e+00,6.712789986291032064e-07,1.321036084505330423e-02
1.294032874610721592e+04,1.804691167046257760e+00,4.995559877948854677e+01,4.998925808744573374e+01,8.890758528673113892e-01,1.570598757644600330e+00,4.998622857434707356e+01,8.890758528673113892e-01,4.997583387143816225e+01,1.228842776767357314e+00,1.772218554712878813e+00,6.712084886136874479e-07,1.321157223271829384e-02
1.294213343727426218e+04,1.804691167046257760e+00,4.995569217093193259e+01,4.998850907284433731e+01,8.889798128233441510e-01,1.570446620227201384e+00,4.998481909406844181e+01,8.889798128233441510e-01,4.997566608316723347e+01,1.228721650731682047e+00,1.964823807586668636e+00,6.711379128412261220e-07,1.321278349307504138e-02
1.294393812844130844e+04,1.804691167046257760e+00,4.995578681471529592e+01,4.998778290943835856e+01,8.888836914285384028e-01,1.570294502112472790e+00,4.998337650681502708e+01,8.888836914285384028e-01,4.997548283748574249e+01,1.228600537438637064e+00,2.156601386090883921e+00,6.710672719880938836e-07,1.321399462600549198e-02
1.294574281960835469e+04,1.804691167046257760e+00,4.995588270316587653e+01,4.998707854899211611e+01,8.887874894854940200e-01,1.570142403288250943e+00,4.998190163186129098e+01,8.887874894854940200e-01,4.997528421688631539e+01,1.228479436899908572e+00,2.347571772087064801e+00,6.709965666963708234e-07,1.321520563139277904e-02
1.294793689600801008e+04,2.194076399655386922e+00,4.995600094540834846e+01,4.998625018547192411e+01,8.886704233488770255e-01,1.569957513160035845e+00,4.998006615194262992e+01,8.886704233488770255e-01,4.997502214814062427e+01,1.228332224564729458e+00,2.578686919576966829e+00,6.709105199185959489e-07,1.321667775474456852e-02
1.295013097240766547e+04,2.194076399655386922e+00,4.995612099951460294e+01,4.998545101213176167e+01,8.885532405851611637e-01,1.569772651505197514e+00,4.997818537657472149e+01,8.885532405851611637e-01,4.997473761222904187e+01,1.228185031119124693e+00,2.808669680835684801e+00,6.708243798391421178e-07,1.321814968920061173e-02
1.295232504880732085e+04,2.194076399655386922e+00,4.995624284845451513e+01,4.998467955660556328e+01,8.884359424279125728e-01,1.569587818302247806e+00,4.997626051201132924e+01,8.884359424279125728e-01,4.997443074454911027e+01,1.228037856583456211e+00,3.037550212207484890e+00,6.707381474448620060e-07,1.321962143455729204e-02
1.295451912520697624e+04,2.194076399655386922e+00,4.995636647374093542e+01,4.998393446339820656e+01,8.883185300481881708e-01,1.569403013529852231e+00,4.997429268608028252e+01,8.883185300481881708e-01,4.997410167639834810e+01,1.227890700977875671e+00,3.265356709387745582e+00,6.706518236726013700e-07,1.322109299061309876e-02
1.295671320160663163e+04,2.194076399655386922e+00,4.995649185522066205e+01,4.998321448254689159e+01,8.882010045604857851e-01,1.569218237166841723e+00,4.997228295623284566e+01,8.882010045604857851e-01,4.997375053524503130e+01,1.227743564322332448e+00,3.492115608658252768e+00,6.705654094139583132e-07,1.322256435716852654e-02
1.295890727800628702e+04,2.194076399655386922e+00,4.995661897083401470e+01,4.998251845698217721e+01,8.880833670279681957e-01,1.569033489192227515e+00,4.997023231657533415e+01,8.880833670279681957e-01,4.997337744497349377e+01,1.227596446636586291e+00,3.717851762677071292e+00,6.704789055194629702e-07,1.322403553402598346e-02
1.296000000000000000e+04,1.092721993712984840e+00,4.995668291803693251e+01,4.998218041340518170e+01,8.880247382001367207e-01,1.568941489226128416e+00,4.996919606314852302e+01,8.880247382001367207e-01,4.997318348356407824e+01,1.227523184287381275e+00,3.829901578713013066e+00,6.704357905601093125e-07,1.322476815751803467e-02
1.296000005092854553e+04,5.092854553367942572e-05,4.995668292102715213e+01,4.998218039778195987e+01,8.880247354669954518e-01,1.568941484938445541e+00,4.996919601466796479e+01,8.880247354669954518e-01,4.997318347439817643e+01,1.227523180872949427e+00,3.829900451579959508e+00,6.704357882649487104e-07,1.322476819166235398e-02
1.296000010185709107e+04,5.092854553367942572e-05,4.995668292401738597e+01,4.998218038215873094e+01,8.880247327338661734e-01,1.568941480650762665e+00,4.996919596621442139e+01,8.880247327338661734e-01,4.997318346523226751e+01,1.227523177458517578e+00,3.829899325122276821e+00,6.704357859697978493e-07,1.322476822580667330e-02
1.296000061114254640e+04,5.092854553367942572e-04,4.995668295391973146e+01,4.998218022592465815e+01,8.880247054029923870e-01,1.568941437773936132e+00,4.996919548265042721e+01,8.880247054029923870e-01,4.997318337357354068e+01,1.227523143314199094e+00,3.829888084831445383e+00,6.704357630186230742e-07,1.322476856724986126e-02
1.296000112042800174e+04,5.092854553367942572e-04,4.995668298382216932e+01,4.998218006968863847e+01,8.880246780724325717e-01,1.568941394897110708e+00,4.996919499983222579e+01,8.880246780724325717e-01,4.997318328191516912e+01,1.227523109169881721e+00,3.829876863185610603e+00,6.704357400676996563e-07,1.322476890869303881e-02
1.296000554892318723e+04,4.428495185493375175e-03,4.995668324384497794e+01,4.998217871100747089e+01,8.880244404292479965e-01,1.568941022061481005e+00,4.996919082501126042e+01,8.880244404292479965e-01,4.997318248492318560e+01,1.227522812267811458e+00,3.829779873486671704e+00,6.704355405056955385e-07,1.322477187771404356e-02
1.296000997741837273e+04,4.428495185493375175e-03,4.995668350387455092e+01,4.998217735238386439e+01,8.880242027938831662e-01,1.568940649225964101e+00,4.996918666869822090e+01,8.880242027938831662e-01,4.997318168795832349e+01,1.227522515365827349e+00,3.829683346486056905e+00,6.704353409499472885e-07,1.322477484673416533e-02
1.296002000752514505e+04,1.003010677231941372e-02,4.995668409283857159e+01,4.998217427569920801e+01,8.880236645919540317e-01,1.568939804790503656e+00,4.996917729926737906e+01,8.880236645919540317e-01,4.997317988300121527e+01,1.227521842912274508e+00,3.829465827559630497e+00,6.704348889908428347e-07,1.322478157126995291e-02
1.296003003763191737e+04,1.003010677231941372e-02,4.995668468183653488e+01,4.998217119969382338e+01,8.880231264136608793e-01,1.568938960355610091e+00,4.996916798494807210e+01,8.880231264136608793e-01,4.997317807817888990e+01,1.227521170459155320e+00,3.829249686421576371e+00,6.704344370506472269e-07,1.322478829580120765e-02
1.296004006773868969e+04,1.003010677231941372e-02,4.995668527086951372e+01,4.998216812413907206e+01,8.880225882548485883e-01,1.568938115921301835e+00,4.996915871560506162e+01,8.880225882548485883e-01,4.997317627349485747e+01,1.227520498006483773e+00,3.829034669690933868e+00,6.704339851260362841e-07,1.322479502032792784e-02
1.296005834252025670e+04,1.827478156701545231e-02,4.995668634417398835e+01,4.998216252162280426e+01,8.880216077760408888e-01,1.568936577369651308e+00,4.996914192446158154e+01,8.880216077760408888e-01,4.997317298572954058e+01,1.227519272803767603e+00,3.828645349073234172e+00,6.704331617567895083e-07,1.322480727235503771e-02
1.296007661730182372e+04,1.827478156701545231e-02,4.995668741759644860e+01,4.998215692049707570e+01,8.880206273433053354e-01,1.568935038819972982e+00,4.996912523744905599e+01,8.880206273433053354e-01,4.997316969842412249e+01,1.227518047602559559e+00,3.828258631729397621e+00,6.704323384244004182e-07,1.322481952436710059e-02
1.296009489208339073e+04,1.827478156701545231e-02,4.995668849113679499e+01,4.998215132119011628e+01,8.880196469508926382e-01,1.568933500272265302e+00,4.996910864065159075e+01,8.880196469508926382e-01,4.997316641157505046e+01,1.227516822402858976e+00,3.827874169762068846e+00,6.704315151242695191e-07,1.322483177636411822e-02
1.296011316686495775e+04,1.827478156701545231e-02,4.995668956479479306e+01,4.998214572315991688e+01,8.880186665950658975e-01,1.568931961726524715e+00,4.996909212504159115e+01,8.880186665950658975e-01,4.997316312517867942e+01,1.227515597204663411e+00,3.827491737481381051e+00,6.704306918534074200e-07,1.322484402834609059e-02
1.296014305999761564e+04,2.989313265788950957e-02,4.995669132129372514e+01,4.998213656976523822e+01,8.880170630411670096e-01,1.568929445041207904e+00,4.996906526707407892e+01,8.880170630411670096e-01,4.997315775039675856e+01,1.227513593079316401e+00,3.826870110181346263e+00,6.704293452382719645e-07,1.322486406959957200e-02
1.296017295313027353e+04,2.989313265788950957e-02,4.995669307810727844e+01,4.998212742043081391e+01,8.880154595674537576e-01,1.568926928361152884e+00,4.996903858353437755e+01,8.880154595674537576e-01,4.997315237680953715e+01,1.227511588957993727e+00,3.826252843576583018e+00,6.704279986872850670e-07,1.322488411081280089e-02
1.296020284626293142e+04,2.989313265788950957e-02,4.995669483523544585e+01,4.998211827511865835e+01,8.880138561668339259e-01,1.568924411686360987e+00,4.996901205729108852e+01,8.880138561668339259e-01,4.997314700440855972e+01,1.227509584840695611e+00,3.825639509381950631e+00,6.704266521947728772e-07,1.322490415198577726e-02
1.296023273939558931e+04,2.989313265788950957e-02,4.995669659267820606e+01,4.998210913418927248e+01,8.880122528341378718e-01,1.568921895016832879e+00,4.996898567587302864e+01,8.880122528341378718e-01,4.997314163318606717e+01,1.227507580727422720e+00,3.825029795818224443e+00,6.704253057565996509e-07,1.322492419311850458e-02
1.296028292500134739e+04,5.018560575808805879e-02,4.995669954383995304e+01,4.998209379702905863e+01,8.880095612466966104e-01,1.568917669958442396e+00,4.996894168542952031e+01,8.880095612466966104e-01,4.997313261842584353e+01,1.227504216163085582e+00,3.824013677406945533e+00,6.704230454240210126e-07,1.322495783876187145e-02
1.296033311060710548e+04,5.018560575808805879e-02,4.995670249588783207e+01,4.998207847169000217e+01,8.880068698230383362e-01,1.568913444914887156e+00,4.996889803655576401e+01,8.880068698230383362e-01,4.997312360693503308e+01,1.227500851610092703e+00,3.823006098239289940e+00,6.704207852224688420e-07,1.322499148429180475e-02
1.296038329621286357e+04,5.018560575808805879e-02,4.995670544882150210e+01,4.998206315794954691e+01,8.880041785508314689e-01,1.568909219886166273e+00,4.996885469960556492e+01,8.880041785508314689e-01,4.997311459868475936e+01,1.227497487068441862e+00,3.822006317160564492e+00,6.704185251420777466e-07,1.322502512970831143e-02
1.296043348181862166e+04,5.018560575808805879e-02,4.995670840264062917e+01,4.998204785560512420e+01,8.880014874205948150e-01,1.568904994872279302e+00,4.996881165182614382e+01,8.880014874205948150e-01,4.997310559364873939e+01,1.227494122538133281e+00,3.821013765351288782e+00,6.704162651752627580e-07,1.322505877501139841e-02
1.296050599625167342e+04,7.251443305176508147e-02,4.995671267225093004e+01,4.998202576576309752e+01,8.879975991743461750e-01,1.568898890070573149e+00,4.996874992383190772e+01,8.879975991743461750e-01,4.997309258767565865e+01,1.227489261064434789e+00,3.819591422883839016e+00,6.704129998808066975e-07,1.322510738974838444e-02
1.296057851068472519e+04,7.251443305176508147e-02,4.995671694370824412e+01,4.998200369998290427e+01,8.879937111890895407e-01,1.568892785299836445e+00,4.996868871478474006e+01,8.879937111890895407e-01,4.997307958829410524e+01,1.227484399614413135e+00,3.818182054092922328e+00,6.704097347951441527e-07,1.322515600424859633e-02
1.296065102511777695e+04,7.251443305176508147e-02,4.995672121701159796e+01,4.998198165820075900e+01,8.879898234491785391e-01,1.568886680560068969e+00,4.996862798732692568e+01,8.879898234491785391e-01,4.997306659544111085e+01,1.227479538188068098e+00,3.816784725036015402e+00,6.704064699057581999e-07,1.322520461851204969e-02
1.296072353955082872e+04,7.251443305176508147e-02,4.995672549215999680e+01,4.998195964072528596e+01,8.879859359414186137e-01,1.568880575851269832e+00,4.996856771001083075e+01,8.879859359414186137e-01,4.997305360905788518e+01,1.227474676785397234e+00,3.815398649522094843e+00,6.704032052020931148e-07,1.322525323253875840e-02
1.296079605398388048e+04,7.251443305176508147e-02,4.995672976915244590e+01,4.998193764732998545e+01,8.879820486546914360e-01,1.568874471173438145e+00,4.996850785639266235e+01,8.879820486546914360e-01,4.997304062908918354e+01,1.227469815406399212e+00,3.814023166456337322e+00,6.703999406752542041e-07,1.322530184632873633e-02
1.296091947528026685e+04,1.234212963863683399e-01,4.995673705293319955e+01,4.998190026915606410e+01,8.879754328816188425e-01,1.568864080937221406e+00,4.996840689548426440e+01,8.879754328816188425e-01,4.997301855147595262e+01,1.227461541277708346e+00,3.811704845906938033e+00,6.703943847580304616e-07,1.322538458761564686e-02
1.296104289657665322e+04,1.234212963863683399e-01,4.995674434204813963e+01,4.998186296037889065e+01,8.879688176828766100e-01,1.568853690790708466e+00,4.996830700566118821e+01,8.879688176828766100e-01,4.997299649205619687e+01,1.227453267217585964e+00,3.809413302490760600e+00,6.703888293002710592e-07,1.322546732821686805e-02
1.296116631787303959e+04,1.234212963863683399e-01,4.995675163649232786e+01,4.998182572120185796e+01,8.879622030266373089e-01,1.568843300733895330e+00,4.996820811183847155e+01,8.879622030266373089e-01,4.997297445060937093e+01,1.227444993226027403e+00,3.807146659083393558e+00,6.703832742765139748e-07,1.322555006813245539e-02
1.296128973916942596e+04,1.234212963863683399e-01,4.995675893626076203e+01,4.998178855105188489e+01,8.879555888858452484e-01,1.568832910766778443e+00,4.996811015036917780e+01,8.879555888858452484e-01,4.997295242692950268e+01,1.227436719303027113e+00,3.804903324511776930e+00,6.703777196651147637e-07,1.322563280736245919e-02
1.296141316046581233e+04,1.234212963863683399e-01,4.995676624134843991e+01,4.998175144976460160e+01,8.879489752373193046e-01,1.568822520889354477e+00,4.996801306688782063e+01,8.879489752373193046e-01,4.997293042082316106e+01,1.227428445448579764e+00,3.802681939638397068e+00,6.703721654475282749e-07,1.322571554590692977e-02
1.296158626187593109e+04,1.731014101187611232e-01,4.995677649586617264e+01,4.998169953036871505e+01,8.879397002237928715e-01,1.568807948981297606e+00,4.996787829572470230e+01,8.879397002237928715e-01,4.997289958597740167e+01,1.227416841279283410e+00,3.799601162910803964e+00,6.703643761536989134e-07,1.322583158759989448e-02
1.296175936328604985e+04,1.731014101187611232e-01,4.995678676082333425e+01,4.998164774598551929e+01,8.879304260925455772e-01,1.568793377249655618e+00,4.996774505092642471e+01,8.879304260925455772e-01,4.997286878487047090e+01,1.227405237244814540e+00,3.796558545304051790e+00,6.703565875656927895e-07,1.322594762794458180e-02
1.296193246469616861e+04,1.731014101187611232e-01,4.995679703620582757e+01,4.998159609631522216e+01,8.879211528035720891e-01,1.568778805694418743e+00,4.996761323972115321e+01,8.879211528035720891e-01,4.997283801706139883e+01,1.227393633345161161e+00,3.793551767522451712e+00,6.703487996515058220e-07,1.322606366694111316e-02
1.296210556610628737e+04,1.731014101187611232e-01,4.995680732199942753e+01,4.998154458116275123e+01,8.879118803220088507e-01,1.568764234315576989e+00,4.996748278156375989e+01,8.879118803220088507e-01,4.997280728213503664e+01,1.227382029580312617e+00,3.790578815937806212e+00,6.703410123832470161e-07,1.322617970458960131e-02
1.296227866751640613e+04,1.731014101187611232e-01,4.995681761818980249e+01,4.998149320045889255e+01,8.879026086172381316e-01,1.568749663113120141e+00,4.996735360599268461e+01,8.879026086172381316e-01,4.997277657969881659e+01,1.227370425950256916e+00,3.787637929011111737e+00,6.703332257364221904e-07,1.322629574089015728e-02
1.296252060879214514e+04,2.419412757390091429e-01,4.995683202641598797e+01,4.998142161185325705e+01,8.878896509435502127e-01,1.568729297454908966e+00,4.996717509162493087e+01,8.878896509435502127e-01,4.997273372109546585e+01,1.227354207954322485e+00,3.783578305276869003e+00,6.703223434560835260e-07,1.322645792084950304e-02
1.296276255006788415e+04,2.419412757390091429e-01,4.995684645488449860e+01,4.998135028669394586e+01,8.878766946703413598e-01,1.568708932141223533e+00,4.996699881536133603e+01,8.878766946703413598e-01,4.997269092427820425e+01,1.227337990221661679e+00,3.779574634146420919e+00,6.703114622961282582e-07,1.322662009817611277e-02
1.296300449134362316e+04,2.419412757390091429e-01,4.995686090355510345e+01,4.998127922611248408e+01,8.878637397416389021e-01,1.568688567172036308e+00,4.996682465018380981e+01,8.878637397416389021e-01,4.997264818834644018e+01,1.227321772752247409e+00,3.775623740167866060e+00,6.703005822117780962e-07,1.322678227287025186e-02
1.296324643261936217e+04,2.419412757390091429e-01,4.995687537238712395e+01,4.998120843169257199e+01,8.878507861079785179e-01,1.568668202547320423e+00,4.996665248438343809e+01,8.878507861079785179e-01,4.997260551244939109e+01,1.227305555546055249e+00,3.771722830618173816e+00,6.702897031634614604e-07,1.322694444493217533e-02
1.296348837389510118e+04,2.419412757390091429e-01,4.995688986133944098e+01,4.998113790537923506e+01,8.878378337253139962e-01,1.568647838267048344e+00,4.996648221896841591e+01,8.878378337253139962e-01,4.997256289578035648e+01,1.227289338603059887e+00,3.767869430702219802e+00,6.702788251159416746e-07,1.322710661436212951e-02
1.296381121924363651e+04,3.228453485353384167e-01,4.995690922659753141e+01,4.998104421702358735e+01,8.878205520048099153e-01,1.568620664799609044e+00,4.996625782572577634e+01,8.878205520048099153e-01,4.997250611921344898e+01,1.227267699197264195e+00,3.762797675217122162e+00,6.702643110027948801e-07,1.322732300842008671e-02
1.296413406459217185e+04,3.228453485353384167e-01,4.995692862750789942e+01,4.998095101582526922e+01,8.878032723587930830e-01,1.568593491945378338e+00,4.996603647514826463e+01,8.878032723587930830e-01,4.997244944502116937e+01,1.227246060260022809e+00,3.757801986360220781e+00,6.702497985492378333e-07,1.322753939779250029e-02
1.296445690994070719e+04,3.228453485353384167e-01,4.995694806396901555e+01,4.998085830761825576e+01,8.877859947138214691e-01,1.568566319704291834e+00,4.996581800494232795e+01,8.877859947138214691e-01,4.997239287157666610e+01,1.227224421791283104e+00,3.752878306792695184e+00,6.702352876965169409e-07,1.322775578247989588e-02
1.296477975528924253e+04,3.228453485353384167e-01,4.995696753587787953e+01,4.998076609839040430e+01,8.877687190041506637e-01,1.568539148076285583e+00,4.996560227066128590e+01,8.877687190041506637e-01,4.997233639733843802e+01,1.227202783790994456e+00,3.748023025347535508e+00,6.702207783920367509e-07,1.322797216248278174e-02
1.296510260063777787e+04,3.228453485353384167e-01,4.995698704312995631e+01,4.998067439406126766e+01,8.877514451705389442e-01,1.568511977061295637e+00,4.996538914289147471e+01,8.877514451705389442e-01,4.997228002084139575e+01,1.227181146259107791e+00,3.743232906683147121e+00,6.702062705884038639e-07,1.322818853780164880e-02
1.296552005733010810e+04,4.174566923302336363e-01,4.995701231929810149e+01,4.998055657185904721e+01,8.877291118533918723e-01,1.568476844361615496e+00,4.996511723262964466e+01,8.877291118533918723e-01,4.997220726558553139e+01,1.227153168441342812e+00,3.737130911291330904e+00,6.701875133604092095e-07,1.322846831597929845e-02
1.296593751402243834e+04,4.174566923302336363e-01,4.995703765414916120e+01,4.998043961236163568e+01,8.877067814793376810e-01,1.568441712686648559e+00,4.996484926134756677e+01,8.877067814793376810e-01,4.997213466855856723e+01,1.227125191406561067e+00,3.731127390393140786e+00,6.701687584868888511e-07,1.322874808632711237e-02
1.296635497071476857e+04,4.174566923302336363e-01,4.995706304744557258e+01,4.998032352430278991e+01,8.876844539549796353e-01,1.568406582036257602e+00,4.996458502894775222e+01,8.876844539549796353e-01,4.997206222705086986e+01,1.227097215154666632e+00,3.725217341551712025e+00,6.701500058931255888e-07,1.322902784884605679e-02
1.296677242740709880e+04,4.174566923302336363e-01,4.995708849894531056e+01,4.998020831429576560e+01,8.876621291958154414e-01,1.568371452410305622e+00,4.996432435558535445e+01,8.876621291958154414e-01,4.997198993848911641e+01,1.227069239685565138e+00,3.719396268645702719e+00,6.701312555115171938e-07,1.322930760353707019e-02
1.296718988409942904e+04,4.174566923302336363e-01,4.995711400840178129e+01,4.998009398775811007e+01,8.876398071249615995e-01,1.568336323808656285e+00,4.996406707870207953e+01,8.876398071249615995e-01,4.997191780042322051e+01,1.227041264999166215e+00,3.713660107717586811e+00,6.701125072805571098e-07,1.322958735040106158e-02
1.296771582213594775e+04,5.259380365187098505e-01,4.995714622892531764e+01,4.997995121438722066e+01,8.876116881034631367e-01,1.568292068058327882e+00,4.996374755300409021e+01,8.876116881034631367e-01,4.997182712701020790e+01,1.227006021854607498e+00,3.706548528662167996e+00,6.700888900622138127e-07,1.322993978184664778e-02
1.296824176017246646e+04,5.259380365187098505e-01,4.995717854052873008e+01,4.997980985236498697e+01,8.875835731101395787e-01,1.568247813933340451e+00,4.996343291865901648e+01,8.875835731101395787e-01,4.997173668432211713e+01,1.226970779952083035e+00,3.699559233429461358e+00,6.700652760664103282e-07,1.323029220087189144e-02
1.296876769820898517e+04,5.259380365187098505e-01,4.995721094268692752e+01,4.997966990180365343e+01,8.875554620293936159e-01,1.568203561433423543e+00,4.996312293649702951e+01,8.875554620293936159e-01,4.997164646814333366e+01,1.226935539291425847e+00,3.692686242773923766e+00,6.700416652006690812e-07,1.323064460747846310e-02
1.296929363624550388e+04,5.259380365187098505e-01,4.995724343486251939e+01,4.997953136032681698e+01,8.875273547557163134e-01,1.568159310558308261e+00,4.996281738982779075e+01,8.875273547557163134e-01,4.997155647446362536e+01,1.226900299872473177e+00,3.685924139437268821e+00,6.700180573805826033e-07,1.323099700166798821e-02
1.296981957428202259e+04,5.259380365187098505e-01,4.995727601650560246e+01,4.997939422228355255e+01,8.874992511923490701e-01,1.568115061307726599e+00,4.996251608137509237e+01,8.874992511923490701e-01,4.997146669945962572e+01,1.226865061695067372e+00,3.679267991513945901e+00,6.699944525287441533e-07,1.323134938344204536e-02
1.297047060904459249e+04,6.510347625699068885e-01,4.995731647091540140e+01,4.997922639834965963e+01,8.874644680767036498e-01,1.568060289423687914e+00,4.996214870763433424e+01,8.874644680767036498e-01,4.997135586850425426e+01,1.226821443678169921e+00,3.671168705932714715e+00,6.699652371620677275e-07,1.323178556361102355e-02
1.297112164380716240e+04,6.510347625699068885e-01,4.995735706045713442e+01,4.997906069561140896e+01,8.874296903554564908e-01,1.568005520027982325e+00,4.996178724189004328e+01,8.874296903554564908e-01,4.997124536043995846e+01,1.226777827563152679e+00,3.663217120262984849e+00,6.699360261109099244e-07,1.323222172476119438e-02
1.297177267856973231e+04,6.510347625699068885e-01,4.995739778400512421e+01,4.997889709216372012e+01,8.873949178870523813e-01,1.567950753120108898e+00,4.996143140223355772e+01,8.873949178870523813e-01,4.997113516899938901e+01,1.226734213349739422e+00,3.655406186788390244e+00,6.699068192620264623e-07,1.323265786689532819e-02
